gene	B_cells_EA	B_cells_AA	CAFs_EA	CAFs_AA	Cancer_EA	Cancer_AA	Cycling_Myeloid_EA	Cycling_Myeloid_AA	Cycling_PVL_EA	Cycling_PVL_AA	Endothelial_EA	Endothelial_AA	IFN-resp.neutrophil_EA	IFN-resp.neutrophil_AA	IL.8.neutrophil_EA	IL.8.neutrophil_AA	Lum_Prog_EA	Lum_Prog_AA	Mature_Lum_EA	Mature_Lum_AA	Myeloid_DC_EA	Myeloid_DC_AA	Myeloid_Macrophage_EA	Myeloid_Macrophage_AA	Myeloid_Monocyte_EA	Myeloid_Monocyte_AA	Myoepithelial_EA	Myoepithelial_AA	PVL_EA	PVL_AA	Plasmablast_EA	Plasmablast_AA	T_cells_EA	T_cells_AA	T_cells_CD4_EA	T_cells_CD4_AA	T_cells_CD4_Tfh_EA	T_cells_CD4_Tfh_AA	T_cells_CD4_Tregs_EA	T_cells_CD4_Tregs_AA	T_cells_CD8_EA	T_cells_CD8_AA	T_cells_NK_EA	T_cells_NK_AA	T_cells_NKT_EA	T_cells_NKT_AA	calprotectin.neutrophil_EA	calprotectin.neutrophil_AA	degraulating.neutrophil_EA	degraulating.neutrophil_AA
VCAN	0.00	0.01	0.35	1.25	0.02	0.06	0.05	0.16	0.23	0.80	0.05	0.18	0.00	0.01	0.01	0.02	0.00	0.02	0.00	0.02	0.01	0.05	0.02	0.07	0.17	0.61	0.01	0.04	0.04	0.16	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00
FPR3	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.06	0.07	0.02	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FBLN2	0.00	0.00	0.14	0.29	0.00	0.01	0.00	0.00	0.05	0.11	0.05	0.10	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NCKAP1L	0.02	0.02	0.00	0.00	0.00	0.00	0.04	0.04	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.03	0.03	0.04	0.04	0.03	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.03	0.03
THBS1	0.00	0.01	0.09	0.48	0.03	0.15	0.04	0.19	0.07	0.39	0.04	0.19	0.00	0.00	0.00	0.01	0.03	0.17	0.04	0.19	0.01	0.04	0.04	0.19	0.09	0.46	0.10	0.55	0.05	0.27	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.03	0.00	0.01	0.00	0.01	0.03	0.17
GMFG	0.09	0.10	0.02	0.03	0.00	0.00	0.14	0.16	0.09	0.10	0.11	0.12	0.14	0.16	0.12	0.14	0.00	0.00	0.00	0.00	0.11	0.12	0.14	0.16	0.17	0.20	0.00	0.00	0.05	0.06	0.04	0.04	0.19	0.21	0.15	0.17	0.18	0.21	0.19	0.21	0.15	0.17	0.13	0.14	0.15	0.18	0.13	0.14	0.18	0.20
C5AR1	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.05	0.00	0.00	0.00	0.00	0.09	0.11	0.11	0.13	0.00	0.00	0.00	0.00	0.01	0.01	0.07	0.08	0.09	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.10	0.04	0.05
INHBA	0.00	0.00	0.05	0.20	0.00	0.00	0.01	0.03	0.04	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.04	0.01	0.03	0.01	0.05	0.01	0.02	0.01	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.05
ANTXR2	0.00	0.01	0.01	0.03	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.03	0.01	0.04	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.03	0.02	0.06
RARRES2	0.00	0.00	0.32	0.76	0.01	0.02	0.00	0.00	0.17	0.40	0.03	0.08	0.00	0.00	0.00	0.00	0.01	0.03	0.02	0.05	0.01	0.02	0.00	0.01	0.00	0.00	0.04	0.10	0.13	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FILIP1L	0.00	0.01	0.03	0.09	0.00	0.01	0.01	0.02	0.05	0.15	0.02	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.03	0.01	0.03	0.01	0.02	0.00	0.01	0.00	0.01	0.05	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CRTAP	0.02	0.03	0.08	0.16	0.03	0.05	0.07	0.13	0.08	0.15	0.05	0.11	0.00	0.01	0.01	0.01	0.03	0.06	0.03	0.06	0.04	0.07	0.07	0.13	0.05	0.11	0.05	0.10	0.08	0.16	0.01	0.03	0.02	0.04	0.02	0.03	0.02	0.04	0.03	0.05	0.01	0.03	0.01	0.02	0.01	0.02	0.00	0.00	0.02	0.04
CRIP1	0.06	0.06	0.04	0.04	0.10	0.11	0.07	0.08	0.14	0.15	0.03	0.03	0.00	0.00	0.00	0.00	0.01	0.01	0.04	0.04	0.10	0.11	0.03	0.04	0.09	0.10	0.00	0.01	0.13	0.15	0.03	0.03	0.14	0.15	0.14	0.16	0.14	0.15	0.11	0.12	0.16	0.17	0.13	0.14	0.13	0.14	0.00	0.00	0.02	0.02
MYL6	0.12	0.36	0.20	0.59	0.18	0.54	0.23	0.70	0.27	0.83	0.23	0.69	0.11	0.34	0.15	0.47	0.19	0.58	0.20	0.62	0.22	0.66	0.21	0.63	0.22	0.67	0.23	0.68	0.24	0.72	0.10	0.32	0.20	0.62	0.16	0.47	0.19	0.57	0.19	0.59	0.17	0.53	0.17	0.51	0.19	0.57	0.10	0.32	0.16	0.47
SIGLEC1	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.06	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
BASP1	0.03	0.07	0.03	0.06	0.01	0.03	0.03	0.06	0.01	0.03	0.00	0.00	0.04	0.08	0.05	0.11	0.00	0.00	0.01	0.01	0.07	0.14	0.04	0.08	0.05	0.09	0.00	0.00	0.00	0.01	0.01	0.03	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.08	0.04	0.08
MYO1F	0.01	0.01	0.00	0.00	0.00	0.00	0.03	0.03	0.00	0.00	0.00	0.00	0.10	0.09	0.13	0.13	0.00	0.00	0.00	0.00	0.02	0.02	0.03	0.03	0.04	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.05	0.04	0.10	0.09	0.09	0.08
LBH	0.05	0.18	0.03	0.10	0.00	0.01	0.01	0.02	0.07	0.25	0.03	0.10	0.00	0.00	0.00	0.00	0.02	0.06	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.01	0.10	0.36	0.07	0.27	0.00	0.01	0.06	0.20	0.05	0.18	0.07	0.27	0.06	0.22	0.06	0.20	0.03	0.12	0.04	0.15	0.00	0.00	0.00	0.00
ECSCR	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ANXA5	0.02	0.03	0.13	0.19	0.06	0.09	0.15	0.23	0.16	0.24	0.10	0.15	0.02	0.03	0.04	0.05	0.06	0.09	0.10	0.15	0.09	0.13	0.14	0.20	0.14	0.21	0.10	0.15	0.11	0.17	0.03	0.04	0.08	0.12	0.03	0.04	0.05	0.08	0.04	0.06	0.06	0.08	0.03	0.04	0.02	0.03	0.01	0.02	0.04	0.06
FCGRT	0.02	0.03	0.13	0.20	0.05	0.07	0.20	0.30	0.07	0.10	0.16	0.25	0.11	0.16	0.11	0.16	0.09	0.14	0.10	0.15	0.11	0.17	0.28	0.42	0.19	0.28	0.07	0.11	0.07	0.11	0.03	0.04	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.11	0.16	0.09	0.13
SLC2A3	0.10	0.18	0.08	0.15	0.00	0.00	0.07	0.13	0.08	0.15	0.12	0.21	0.11	0.20	0.25	0.45	0.00	0.01	0.01	0.01	0.08	0.14	0.07	0.13	0.12	0.21	0.01	0.02	0.09	0.16	0.01	0.01	0.09	0.16	0.16	0.28	0.09	0.16	0.09	0.15	0.11	0.19	0.10	0.18	0.09	0.15	0.09	0.16	0.08	0.13
SYT11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
SLC7A7	0.00	0.00	0.01	0.01	0.00	0.00	0.05	0.04	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.02	0.00	0.00	0.00	0.00	0.01	0.01	0.05	0.05	0.06	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.01	0.01
NPC2	0.09	0.09	0.24	0.23	0.14	0.14	0.43	0.42	0.16	0.15	0.18	0.17	0.09	0.09	0.20	0.19	0.14	0.13	0.13	0.12	0.31	0.30	0.46	0.44	0.39	0.38	0.28	0.27	0.11	0.10	0.15	0.15	0.05	0.05	0.05	0.05	0.03	0.03	0.06	0.06	0.04	0.03	0.04	0.04	0.04	0.04	0.03	0.03	0.09	0.09
TRIM22	0.04	0.07	0.02	0.03	0.00	0.01	0.02	0.03	0.01	0.02	0.02	0.03	0.09	0.16	0.06	0.11	0.01	0.02	0.01	0.01	0.03	0.06	0.02	0.04	0.02	0.04	0.01	0.02	0.01	0.02	0.00	0.00	0.05	0.09	0.02	0.03	0.03	0.05	0.03	0.05	0.03	0.05	0.02	0.04	0.02	0.04	0.03	0.06	0.03	0.05
RAMP3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.09	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PLEKHA2	0.02	0.02	0.00	0.01	0.00	0.00	0.01	0.02	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.02	0.00	0.00	0.00	0.00	0.01	0.02	0.02	0.02	0.01	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.02
ARL4C	0.01	0.01	0.01	0.02	0.01	0.01	0.04	0.05	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.02	0.03	0.00	0.00	0.05	0.06	0.06	0.08	0.02	0.03	0.02	0.03	0.00	0.00	0.00	0.00	0.05	0.06	0.05	0.07	0.02	0.03	0.05	0.06	0.05	0.07	0.04	0.05	0.07	0.09	0.00	0.00	0.00	0.00
SLA	0.01	0.01	0.00	0.00	0.00	0.00	0.02	0.03	0.00	0.00	0.00	0.00	0.07	0.10	0.08	0.13	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.03	0.02	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.05	0.03	0.04	0.05	0.07	0.03	0.04	0.04	0.06	0.03	0.05	0.03	0.05	0.05	0.08	0.05	0.07
COPZ2	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
LAMB2	0.00	0.00	0.03	0.09	0.01	0.02	0.00	0.00	0.04	0.10	0.03	0.08	0.00	0.00	0.00	0.00	0.01	0.03	0.02	0.06	0.00	0.00	0.01	0.02	0.00	0.00	0.01	0.03	0.04	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
OLFML2A	0.00	0.00	0.01	0.05	0.00	0.00	0.00	0.00	0.02	0.14	0.01	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
VOPP1	0.02	0.04	0.02	0.03	0.01	0.02	0.04	0.08	0.02	0.03	0.03	0.05	0.01	0.01	0.01	0.02	0.00	0.00	0.01	0.01	0.05	0.09	0.05	0.09	0.03	0.04	0.00	0.00	0.01	0.02	0.04	0.07	0.04	0.06	0.02	0.03	0.04	0.07	0.03	0.05	0.02	0.04	0.02	0.03	0.02	0.03	0.00	0.01	0.01	0.02
MCAM	0.00	0.00	0.01	0.05	0.00	0.01	0.00	0.00	0.09	0.55	0.04	0.24	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.10	0.09	0.53	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PDLIM7	0.00	0.01	0.03	0.12	0.01	0.03	0.02	0.05	0.04	0.14	0.02	0.07	0.03	0.09	0.03	0.12	0.00	0.01	0.00	0.01	0.01	0.04	0.01	0.03	0.01	0.04	0.04	0.14	0.03	0.11	0.00	0.00	0.01	0.03	0.00	0.00	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.00	0.03	0.12	0.02	0.06
OAS2	0.01	0.02	0.01	0.01	0.00	0.00	0.02	0.03	0.01	0.01	0.01	0.02	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.03	0.04	0.01	0.02	0.00	0.00	0.01	0.01	0.00	0.01	0.03	0.04	0.00	0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00
EVL	0.06	0.10	0.02	0.03	0.03	0.05	0.03	0.06	0.03	0.04	0.02	0.03	0.00	0.00	0.00	0.01	0.01	0.02	0.05	0.09	0.03	0.05	0.03	0.06	0.04	0.06	0.00	0.01	0.01	0.02	0.01	0.01	0.12	0.20	0.08	0.14	0.09	0.16	0.08	0.14	0.12	0.20	0.09	0.16	0.10	0.16	0.00	0.00	0.00	0.01
NLRP1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00
DDX24	0.01	0.03	0.01	0.03	0.01	0.02	0.01	0.02	0.02	0.04	0.01	0.03	0.00	0.00	0.00	0.01	0.01	0.03	0.02	0.03	0.01	0.03	0.01	0.02	0.01	0.02	0.01	0.03	0.01	0.03	0.00	0.01	0.02	0.04	0.02	0.04	0.02	0.04	0.02	0.05	0.02	0.04	0.02	0.04	0.01	0.03	0.00	0.00	0.01	0.01
FBXL7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NR4A1	0.02	0.08	0.02	0.11	0.02	0.07	0.02	0.08	0.02	0.09	0.02	0.09	0.00	0.00	0.00	0.01	0.03	0.12	0.03	0.11	0.02	0.11	0.02	0.09	0.03	0.12	0.02	0.08	0.03	0.11	0.01	0.06	0.01	0.04	0.01	0.05	0.01	0.03	0.01	0.04	0.01	0.06	0.02	0.11	0.01	0.05	0.00	0.00	0.00	0.01
TGFBR1	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02
FOXN3	0.00	0.01	0.01	0.01	0.00	0.00	0.01	0.02	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.02	0.00	0.01	0.01	0.02
FAM167B	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CRIP2	0.00	0.01	0.01	0.03	0.04	0.12	0.00	0.00	0.06	0.15	0.07	0.20	0.00	0.00	0.00	0.00	0.03	0.07	0.02	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.13	0.05	0.13	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00
TBXAS1	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.02	0.03	0.02	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.03	0.02	0.03
ABHD2	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.02	0.02	0.01	0.02	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.02	0.01	0.02
GPX8	0.00	0.00	0.00	0.03	0.00	0.01	0.00	0.00	0.00	0.03	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ERG	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
NUAK1	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
BHLHE41	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MYO1B	0.00	0.00	0.01	0.03	0.00	0.02	0.00	0.00	0.02	0.09	0.01	0.04	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
SLC1A3	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NAIP	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.01	0.02	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.03	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.01
TSHZ3	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ITPRIP	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.02	0.01	0.03	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.02	0.01	0.03
MAP4K4	0.00	0.02	0.01	0.03	0.00	0.01	0.00	0.01	0.01	0.04	0.01	0.04	0.00	0.01	0.01	0.04	0.00	0.01	0.00	0.01	0.01	0.02	0.00	0.01	0.00	0.02	0.00	0.01	0.01	0.02	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.02	0.00	0.01
NES	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ADD1	0.00	0.01	0.01	0.02	0.00	0.01	0.00	0.01	0.01	0.03	0.01	0.03	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.02	0.01	0.03	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02
SPHK1	0.00	0.00	0.01	0.04	0.00	0.01	0.00	0.03	0.00	0.03	0.00	0.03	0.00	0.00	0.00	0.01	0.00	0.03	0.00	0.00	0.00	0.01	0.00	0.02	0.00	0.02	0.01	0.04	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
BMP2K	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.02	0.03	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ARHGAP23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
GNB4	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.03	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.02	0.00	0.03	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01
FHL3	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.02	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.02
