gene	B_cells_EA	B_cells_AA	CAFs_EA	CAFs_AA	Cancer_EA	Cancer_AA	Cycling_Myeloid_EA	Cycling_Myeloid_AA	Cycling_PVL_EA	Cycling_PVL_AA	Endothelial_EA	Endothelial_AA	IFN-resp.neutrophil_EA	IFN-resp.neutrophil_AA	IL.8.neutrophil_EA	IL.8.neutrophil_AA	Lum_Prog_EA	Lum_Prog_AA	Mature_Lum_EA	Mature_Lum_AA	Myeloid_DC_EA	Myeloid_DC_AA	Myeloid_Macrophage_EA	Myeloid_Macrophage_AA	Myeloid_Monocyte_EA	Myeloid_Monocyte_AA	Myoepithelial_EA	Myoepithelial_AA	PVL_EA	PVL_AA	Plasmablast_EA	Plasmablast_AA	T_cells_EA	T_cells_AA	T_cells_CD4_EA	T_cells_CD4_AA	T_cells_CD4_Tfh_EA	T_cells_CD4_Tfh_AA	T_cells_CD4_Tregs_EA	T_cells_CD4_Tregs_AA	T_cells_CD8_EA	T_cells_CD8_AA	T_cells_NK_EA	T_cells_NK_AA	T_cells_NKT_EA	T_cells_NKT_AA	calprotectin.neutrophil_EA	calprotectin.neutrophil_AA	degraulating.neutrophil_EA	degraulating.neutrophil_AA
SCO2	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
IL18BP	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
TMEM37	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
GCHFR	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
SOD2	0.05	0.03	0.15	0.08	0.07	0.04	0.24	0.14	0.08	0.04	0.10	0.06	0.00	0.00	0.00	0.00	0.24	0.14	0.08	0.05	0.14	0.08	0.32	0.18	0.33	0.19	0.10	0.05	0.08	0.05	0.03	0.01	0.05	0.03	0.07	0.04	0.05	0.03	0.06	0.03	0.04	0.02	0.04	0.02	0.03	0.02	0.00	0.00	0.00	0.00
SH2D2A	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00
SLC8B1	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00
SP140	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACADVL	0.01	0.00	0.03	0.01	0.03	0.01	0.04	0.01	0.06	0.02	0.03	0.01	0.01	0.00	0.02	0.01	0.06	0.02	0.08	0.02	0.03	0.01	0.03	0.01	0.02	0.01	0.04	0.01	0.04	0.01	0.03	0.01	0.02	0.01	0.01	0.00	0.02	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.02	0.01
NAPA	0.01	0.01	0.02	0.01	0.03	0.02	0.03	0.02	0.03	0.01	0.02	0.01	0.05	0.03	0.06	0.03	0.02	0.01	0.04	0.02	0.03	0.01	0.03	0.02	0.03	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.03	0.02	0.01	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.03	0.01
PLEKHB2	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.01
ITGAM	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.04	0.02
EIF3F	0.06	0.03	0.05	0.02	0.05	0.02	0.05	0.02	0.07	0.03	0.05	0.02	0.00	0.00	0.00	0.00	0.07	0.03	0.06	0.03	0.07	0.03	0.04	0.02	0.06	0.03	0.07	0.03	0.05	0.02	0.03	0.01	0.06	0.03	0.06	0.03	0.06	0.03	0.06	0.03	0.06	0.03	0.05	0.02	0.05	0.02	0.00	0.00	0.03	0.02
S1PR4	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.01	0.01
DUSP5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.02	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PPP1CA	0.03	0.02	0.02	0.01	0.05	0.03	0.07	0.04	0.05	0.03	0.04	0.02	0.02	0.01	0.02	0.01	0.03	0.02	0.04	0.02	0.05	0.03	0.05	0.03	0.06	0.03	0.03	0.02	0.03	0.02	0.02	0.01	0.07	0.04	0.03	0.01	0.04	0.03	0.05	0.03	0.05	0.03	0.03	0.02	0.05	0.03	0.02	0.01	0.05	0.03
RPS23	0.40	0.12	0.32	0.09	0.31	0.09	0.30	0.09	0.31	0.09	0.31	0.09	0.01	0.00	0.01	0.00	0.39	0.11	0.34	0.10	0.37	0.11	0.27	0.08	0.33	0.10	0.35	0.10	0.31	0.09	0.20	0.06	0.33	0.10	0.39	0.11	0.35	0.10	0.33	0.10	0.34	0.10	0.36	0.11	0.33	0.10	0.00	0.00	0.08	0.02
PCED1B	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CCR2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CYTH1	0.01	0.00	0.00	0.00	0.01	0.00	0.02	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.02	0.01	0.00	0.00	0.01	0.00	0.02	0.01	0.02	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.02	0.01
EGR2	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MAN2B2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00
ACSL5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
SQSTM1	0.04	0.01	0.08	0.02	0.07	0.02	0.06	0.01	0.05	0.01	0.08	0.02	0.04	0.01	0.12	0.03	0.09	0.02	0.09	0.02	0.06	0.02	0.07	0.02	0.05	0.01	0.11	0.03	0.06	0.02	0.04	0.01	0.04	0.01	0.04	0.01	0.05	0.01	0.06	0.02	0.05	0.01	0.06	0.02	0.04	0.01	0.02	0.01	0.04	0.01
UGCG	0.01	0.00	0.01	0.01	0.02	0.01	0.01	0.00	0.02	0.01	0.02	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.02	0.01	0.03	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.02	0.01	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.03	0.01
SCIMP	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PTPN7	0.01	0.01	0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.04	0.01	0.01	0.01	0.03	0.01	0.03	0.01	0.03	0.01	0.03	0.01	0.03	0.01	0.01	0.00	0.05	0.02
AHR	0.00	0.00	0.01	0.00	0.01	0.00	0.02	0.01	0.01	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00
PFDN5	0.24	0.16	0.20	0.14	0.18	0.12	0.19	0.13	0.19	0.13	0.18	0.12	0.02	0.01	0.04	0.03	0.24	0.16	0.20	0.14	0.22	0.15	0.21	0.14	0.25	0.17	0.23	0.15	0.21	0.14	0.11	0.07	0.19	0.13	0.24	0.16	0.23	0.15	0.21	0.14	0.21	0.14	0.21	0.14	0.19	0.13	0.02	0.01	0.08	0.05
PARP10	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.02	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00
CD3E	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.23	0.13	0.22	0.12	0.24	0.13	0.23	0.13	0.27	0.15	0.11	0.06	0.11	0.06	0.00	0.00	0.00	0.00
HCK	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.03	0.00	0.00	0.00	0.00	0.07	0.04	0.05	0.03	0.00	0.00	0.00	0.00	0.04	0.02	0.06	0.03	0.07	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.04	0.07	0.04
FTH1	0.45	0.39	0.51	0.44	0.57	0.49	0.57	0.49	0.47	0.40	0.40	0.35	0.37	0.32	0.61	0.52	0.58	0.49	0.54	0.47	0.55	0.47	0.68	0.58	0.70	0.60	0.52	0.45	0.49	0.42	0.30	0.26	0.43	0.37	0.48	0.41	0.42	0.36	0.44	0.38	0.42	0.36	0.39	0.34	0.39	0.33	0.29	0.25	0.17	0.15
IL16	0.03	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.02	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.03	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.03	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.04	0.02
CD36	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.02	0.06	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.00	0.00	0.05	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
IRF7	0.05	0.03	0.02	0.01	0.02	0.01	0.04	0.02	0.02	0.01	0.03	0.02	0.06	0.03	0.04	0.02	0.02	0.01	0.04	0.02	0.11	0.06	0.05	0.03	0.06	0.03	0.03	0.02	0.02	0.01	0.05	0.02	0.09	0.05	0.03	0.02	0.04	0.02	0.04	0.02	0.04	0.02	0.05	0.03	0.02	0.01	0.01	0.01	0.02	0.01
IGLC3	0.18	0.08	0.06	0.03	0.03	0.01	0.05	0.02	0.13	0.06	0.06	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.07	0.03	0.03	0.01	0.02	0.01	0.00	0.00	0.06	0.03	0.41	0.18	0.02	0.01	0.02	0.01	0.03	0.01	0.03	0.01	0.02	0.01	0.03	0.01	0.03	0.01	0.00	0.00	0.00	0.00
METRNL	0.00	0.00	0.01	0.01	0.00	0.00	0.03	0.02	0.01	0.01	0.00	0.00	0.01	0.01	0.02	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.03	0.02	0.03	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.01	0.01	0.00	0.01	0.01
FAM78A	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
UBC	0.15	0.14	0.20	0.19	0.16	0.16	0.16	0.15	0.17	0.16	0.20	0.20	0.14	0.13	0.19	0.19	0.19	0.18	0.20	0.19	0.19	0.18	0.18	0.18	0.17	0.16	0.25	0.24	0.19	0.18	0.15	0.14	0.19	0.18	0.18	0.17	0.21	0.21	0.23	0.22	0.20	0.19	0.18	0.18	0.17	0.16	0.12	0.12	0.12	0.12
DOK3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.02	0.02
TNFAIP2	0.00	0.00	0.02	0.01	0.01	0.00	0.03	0.01	0.00	0.00	0.02	0.01	0.05	0.02	0.09	0.03	0.02	0.01	0.00	0.00	0.04	0.01	0.05	0.02	0.05	0.02	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.01	0.02	0.01
LAT2	0.02	0.01	0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.03	0.02	0.04	0.02	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.01	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.01	0.01	0.03	0.01	0.03	0.02
CIRBP	0.14	0.09	0.16	0.10	0.12	0.07	0.09	0.05	0.12	0.08	0.12	0.08	0.03	0.02	0.06	0.04	0.19	0.12	0.17	0.11	0.12	0.08	0.09	0.05	0.10	0.06	0.21	0.13	0.15	0.09	0.08	0.05	0.12	0.08	0.12	0.08	0.16	0.10	0.15	0.09	0.12	0.08	0.12	0.08	0.12	0.07	0.02	0.01	0.07	0.04
HNMT	0.00	0.00	0.02	0.01	0.01	0.01	0.04	0.03	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.03	0.02	0.01	0.00	0.04	0.03	0.02	0.02	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
HAPLN3	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ATP2A3	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.03	0.01
GZMA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.06	0.04	0.02	0.03	0.02	0.01	0.01	0.13	0.08	0.10	0.06	0.17	0.11	0.00	0.00	0.00	0.00
ICAM2	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00
G0S2	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.01	0.01	0.00	0.00	0.08	0.07	0.12	0.11	0.00	0.00	0.00	0.00	0.02	0.02	0.02	0.01	0.04	0.04	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.05	0.02	0.02
MFSD12	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CORO7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.02
PRR13	0.03	0.02	0.01	0.01	0.02	0.02	0.04	0.03	0.02	0.02	0.02	0.01	0.03	0.03	0.05	0.04	0.02	0.02	0.03	0.03	0.03	0.03	0.04	0.03	0.04	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.03	0.03	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.02	0.02	0.03	0.02	0.03	0.03	0.03	0.03
KLHL6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FKBP1A	0.02	0.01	0.03	0.03	0.04	0.03	0.05	0.04	0.06	0.04	0.08	0.06	0.02	0.02	0.01	0.01	0.03	0.02	0.03	0.02	0.04	0.03	0.04	0.03	0.05	0.04	0.02	0.02	0.03	0.03	0.01	0.01	0.03	0.03	0.02	0.01	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.01	0.02	0.01	0.02	0.02	0.05	0.04
SPPL2A	0.01	0.00	0.02	0.00	0.01	0.00	0.03	0.01	0.02	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.02	0.00	0.03	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.02	0.00	0.01	0.00	0.02	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02	0.01
CNP	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CSTA	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.03	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01
FZD2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CXCL16	0.01	0.00	0.01	0.00	0.02	0.01	0.04	0.02	0.01	0.00	0.00	0.00	0.06	0.03	0.09	0.04	0.05	0.03	0.02	0.01	0.06	0.03	0.08	0.04	0.06	0.03	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.03	0.02	0.00	0.00
MAN1B1	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01
NCOR2	0.00	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RPS6KA4	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MT1E	0.00	0.00	0.05	0.03	0.01	0.01	0.02	0.01	0.06	0.04	0.03	0.02	0.00	0.00	0.00	0.00	0.04	0.03	0.07	0.04	0.01	0.00	0.02	0.01	0.01	0.01	0.16	0.10	0.08	0.05	0.00	0.00	0.02	0.02	0.01	0.00	0.01	0.01	0.02	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00
ELL2	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.02	0.02	0.02	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.02	0.01	0.01
